0.9,MLR42,WvD58
0.9,MM30,GBS92
0.9,MN27,EMo20
0.9,MP18,HY1
0.9,MR25,FC25
0.9,MRy21,ClS22
0.9,MS26,JLT19
0.9,MuB5,EP1
0.9,NMe10,DvS3
0.9,NML21,LMC13
0.9,NNo11,WW67
0.9,NoE5,GC19
0.9,NoL45,WR60
0.9,NT40,HuF8
0.9,NT110,W74
0.9,NT120,GaK4
0.9,PBm2,Z8220
0.9,Phk40,C109
0.9,PNe4,IrR20
0.9,RaK7,FLd18
0.9,RaT26,H27
0.9,RaW64,StR5
0.9,RaW65,HH13
0.9,RaW65,RaW62
0.9,RaW73,StR5
0.9,RBS10,IrC10
0.9,RCo35,RVL30
0.9,RCu12,AtH10
0.9,RDa10,IrP3
0.9,RdM8,ChV2
0.9,RdR10,Z2310
0.9,RdR14,PlL2
0.9,RdR76,LlB57
0.9,RDW7,LoK3
0.9,RDo32,SaP11
0.9,ReC5,GC15
0.9,RFu10,WW45
0.9,RHf20,HEs10
0.9,RHn10,JLo4
0.9,RHo34,Z9080
0.9,RHu10,FC27
0.9,RiF39,WmK18
0.9,RiQ23,JuD20
0.9,RM5,SoS
0.9,RM12,FrN3
0.9,RM13,FrN5
0.9,RM15,CBw30
0.9,RMe12,ElN8
0.9,RMp15,NT40
0.9,RMw3,TFi20
0.9,RoS13,JMS20
0.9,RoV7,MOp19
0.9,RRw5,MSa8
0.9,RWa10,GMf40
0.9,RWa50,C113
0.9,RWB25,FLl12
0.9,RWi4,IrP1
0.9,RWf15,RVL16
0.9,RxI10,ESP16
0.9,RyB12,FLl1
0.9,RyB17,RxI40
0.9,RZL24,ECa62
0.9,RZL25,ECa64
0.9,RZL31,EG11
0.9,SaP40,SaP11
0.9,SDr1,EMo17
0.9,SL56,RMq10
0.9,SFr50,GF60
0.9,SSo16,TFi12
0.9,StH5,FTu25
0.9,StH23,RaW45
0.9,SW13,LiB1
0.9,SW30,HDc6
0.9,TB67,TB35
0.9,TFi10,SLa14
0.9,TFi12,KFr1
0.9,TFi20,ArL36
0.9,ThB30,ThB10
0.9,ThB70,ThB30
0.9,TLo10,MOp19
0.9,TNu3,PFo25
0.9,TNu10,RoS3
0.9,ToH30,WCa10
0.9,ToT10,EuL10
0.9,TSa1,GRo1
0.9,VF55,RM3
0.9,VGu25,VrM40
0.9,VM8,JR35
0.9,VrS20,H3
0.9,W77,HBn10
0.9,W78,GMf60
0.9,WCl19,C94
0.9,WCr40,WCr15
0.9,WCr43,RWi29
0.9,WFr9,HGC6
0.9,WHu10,AK57
0.9,WiB180,WlN12
0.9,WiD20,CBw48
0.9,WLa23,WAS100
0.9,WLa27,RaW27
0.9,WLa29,HK50
0.9,WlD43,WlD43
0.9,WlH10,HB60
0.9,WmK18,AK26
0.9,WoR25,IH14
0.9,WRe20,ZK4
0.9,WvD72,HWx10
0.9,WW12,IF15
0.9,WW46,JdL12
0.9,WW81,FrN8
0.9,WW82,WW41
0.9,xAb1,WlN10
0.9,xdH10,xFa10
0.9,Z1120,Z1110
0.9,Z1220,Z1210
0.9,Z1230,Z1220
0.9,Z4338,EGz10
0.9,Z6940,RoA28
0.9,Z6930,RoA28
0.9,Z8210,WR42
0.9,Z9110,VM8
0.9,Z9360,DaV1
0.9,Z9365,JN13
0.92,PCo12,RSi23
0.95,AnQ10,CDM68
0.95,BDn7,AdB21
0.95,GC39,W13
0.95,GeW5,JLD10
0.95,GMf60,TB55
0.95,GNj1,WDT27
0.95,IFr51,DTa211
0.95,ILb12,ILb10
0.95,JaS44,BW4
0.95,JGl10,MiW22
0.95,JN31,JN21
0.95,JqR55,JqR50
0.95,KaA10,H38
0.95,KFr10,RW30
0.95,KV40,HK25
0.95,LeN8,CSe10
0.95,MiW30,HH28
0.95,MxS12,MxS5
0.95,OP10,EL44
0.95,PCz30,PCz10
0.95,RyK12,RyK10
0.95,TB50,TB45
0.95,YOz75,YOz20
0.95,Z9410,GS3
0.96,HgS10,GPl10
0.98,GrR3,GvM10
0.98,GSl12,GSl10
0.98,MHo10,FkS10
0.99,AG40,AG20
0.99,AG50,AG10
0.99,CDM80,CDM45
0.99,GM300,GM200
0.99,H57,H26
0.99,IFa14,GC8
0.99,InB15,InB13
0.99,JuD3,JuD2
0.99,KuN46,KuN45
0.99,MLR32,GC12
0.99,MR7,AkK12
0.99,RTh35,ICr27
0.99,RTh35,ICr27
0.99,ShM15,ShM5
0.99,WlD7,WlD6
0.99,WlD15,WlD6
